Habitat	FeatureID	PrevalenceAllSamples	OperationalCoreAllSamples	PrevalenceRepresentatives	OperationalCoreRepresentatives	AbsolutePrevalenceDifference	CoreClassificationChanged
Anterior nares	SP0337	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0338	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0339	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0340	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0341	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0342	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0343	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0344	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0345	0.032258064516129	FALSE	0.0405405405405405	FALSE	0.00828247602441151	FALSE
Anterior nares	SP0346	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0347	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0348	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0349	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0350	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0351	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0352	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0353	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0354	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0355	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0356	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0357	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0358	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0359	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0360	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0361	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0362	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0363	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0364	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0365	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0366	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0367	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0368	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0369	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0370	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0371	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0372	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0373	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0374	0.032258064516129	FALSE	0.0405405405405405	FALSE	0.00828247602441151	FALSE
Anterior nares	SP0375	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0376	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0377	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0378	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0379	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0380	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0381	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0382	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0383	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0384	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0385	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0386	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0387	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0388	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0389	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0390	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0391	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0392	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0393	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0394	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0395	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0396	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0397	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0398	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0399	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0400	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0401	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0402	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0403	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0404	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0405	0.354838709677419	FALSE	0.337837837837838	FALSE	0.0170008718395815	FALSE
Anterior nares	SP0406	0.376344086021505	FALSE	0.418918918918919	FALSE	0.0425748328974135	FALSE
Anterior nares	SP0407	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0408	0.225806451612903	FALSE	0.22972972972973	FALSE	0.00392327811682652	FALSE
Anterior nares	SP0409	0.032258064516129	FALSE	0.0405405405405405	FALSE	0.00828247602441151	FALSE
Anterior nares	SP0410	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0411	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0412	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0413	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0414	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0415	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0416	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0417	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0418	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0419	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0420	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0421	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0422	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0423	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0424	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0425	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0426	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0427	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0428	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0429	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0430	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0431	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0432	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0433	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0434	0.204301075268817	FALSE	0.189189189189189	FALSE	0.015111886079628	FALSE
Anterior nares	SP0435	0.408602150537634	FALSE	0.391891891891892	FALSE	0.0167102586457425	FALSE
Anterior nares	SP0436	0.559139784946237	FALSE	0.608108108108108	FALSE	0.0489683231618716	FALSE
Anterior nares	SP0437	0.21505376344086	FALSE	0.256756756756757	FALSE	0.0417029933158965	FALSE
Anterior nares	SP0438	0.247311827956989	FALSE	0.27027027027027	FALSE	0.022958442313281	FALSE
Anterior nares	SP0439	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0440	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0441	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0442	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0443	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0444	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0445	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0446	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0447	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0448	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0449	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0450	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0451	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0452	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0453	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0454	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0455	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0456	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0457	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0458	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0459	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0460	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0461	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0462	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0463	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0464	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0465	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0466	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0467	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0468	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0469	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0470	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0471	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0472	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0473	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0474	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0475	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0476	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0477	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0478	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0479	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0480	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0481	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0482	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0483	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0484	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0485	0.021505376344086	FALSE	0.027027027027027	FALSE	0.00552165068294101	FALSE
Anterior nares	SP0486	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0487	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0488	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0489	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0490	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0491	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0492	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0493	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0494	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0495	0.655913978494624	FALSE	0.675675675675676	FALSE	0.019761697181052	FALSE
Anterior nares	SP0496	0.193548387096774	FALSE	0.202702702702703	FALSE	0.00915431560592853	FALSE
Anterior nares	SP0497	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0498	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0499	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0500	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0501	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0502	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0503	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0504	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0505	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0506	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0507	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0508	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0509	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0510	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0511	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0512	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0513	0.0537634408602151	FALSE	0.0675675675675676	FALSE	0.0138041267073525	FALSE
Anterior nares	SP0514	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0515	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0516	0.021505376344086	FALSE	0.027027027027027	FALSE	0.00552165068294101	FALSE
Anterior nares	SP0517	0.161290322580645	FALSE	0.175675675675676	FALSE	0.0143853530950305	FALSE
Anterior nares	SP0518	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0519	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0520	0.0537634408602151	FALSE	0.0675675675675676	FALSE	0.0138041267073525	FALSE
Anterior nares	SP0521	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0522	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0523	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0524	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0525	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0526	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0527	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0528	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0529	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0530	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0531	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0532	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0533	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0534	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0535	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0536	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0537	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0538	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0539	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0540	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0541	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0542	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0543	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0544	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0545	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0546	0.043010752688172	FALSE	0.0405405405405405	FALSE	0.0024702121476315	FALSE
Anterior nares	SP0547	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0548	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0549	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0550	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0551	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0552	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0553	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0554	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0555	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0556	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0557	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0558	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0559	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0560	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0561	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0562	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0563	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0564	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0565	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0566	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0567	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0568	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0569	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0570	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0571	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0572	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0573	0.118279569892473	FALSE	0.121621621621622	FALSE	0.0033420517291485	FALSE
Anterior nares	SP0574	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0575	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0576	0.0752688172043011	FALSE	0.0405405405405405	FALSE	0.0347282766637605	FALSE
Anterior nares	SP0577	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0578	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0579	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0580	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0581	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0582	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0583	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0584	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0585	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0586	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0587	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0588	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0589	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0590	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0591	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0592	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0593	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0594	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0595	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0596	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0597	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0598	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0599	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0600	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0601	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0602	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0603	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0604	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0605	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0606	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0607	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0608	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0609	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0610	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0611	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0612	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0613	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0614	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0615	0.0537634408602151	FALSE	0.0540540540540541	FALSE	0.000290613193839002	FALSE
Anterior nares	SP0616	0.0860215053763441	FALSE	0.0540540540540541	FALSE	0.03196745132229	FALSE
Anterior nares	SP0617	0.010752688172043	FALSE	0	FALSE	0.010752688172043	FALSE
Anterior nares	SP0618	0.032258064516129	FALSE	0.027027027027027	FALSE	0.005231037489102	FALSE
Anterior nares	SP0619	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0620	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0621	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0622	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0623	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0624	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0625	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0626	0.0645161290322581	FALSE	0.0810810810810811	FALSE	0.016564952048823	FALSE
Anterior nares	SP0627	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0628	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0629	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0630	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0631	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0632	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0633	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0634	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0635	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0636	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0637	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0638	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0639	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0640	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0641	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0642	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0643	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0644	0.010752688172043	FALSE	0	FALSE	0.010752688172043	FALSE
Anterior nares	SP0645	0.021505376344086	FALSE	0.027027027027027	FALSE	0.00552165068294101	FALSE
Anterior nares	SP0646	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0647	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0648	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0649	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0650	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0651	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0652	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0653	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0654	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0655	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0656	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0657	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0658	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0659	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0660	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0661	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0662	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0663	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0664	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0665	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0666	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0667	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0668	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0669	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0670	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0671	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0672	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0673	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0674	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0675	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0676	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0677	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0678	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0679	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0680	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0681	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0682	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0683	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0684	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0685	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0686	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0687	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0688	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0689	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0690	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0691	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0692	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0693	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0694	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0695	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0696	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0697	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0698	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0699	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0700	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0701	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0702	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0703	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0704	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0705	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0706	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0707	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0708	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0709	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0710	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0711	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0712	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0713	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0714	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0715	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0716	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0717	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0718	0.010752688172043	FALSE	0.0135135135135135	FALSE	0.0027608253414705	FALSE
Anterior nares	SP0719	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0720	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0721	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0722	0	FALSE	0	FALSE	0	FALSE
Anterior nares	SP0723	0	FALSE	0	FALSE	0	FALSE
