Rank	Habitat	Subjects	FeatureID	Label	Phylum	MeanRelativeAbundance	MedianRelativeAbundance	DetectionPrevalence
Species	Anterior nares	74	SP0725	Acinetobacter parvus	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0726	Roseomonas mucosa	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0727	Acinetobacter bereziniae	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0728	Paracoccus sanguinis	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0729	Lactobacillus mucosae	Firmicutes	0	0	0
Species	Anterior nares	74	SP0730	Acidovorax caeni	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0731	Porphyromonas cangingivalis	Bacteroidetes	0	0	0
Species	Anterior nares	74	SP0732	Porphyromonas gulae	Bacteroidetes	0	0	0
Species	Anterior nares	74	SP0733	Porphyromonas gingivicanis	Bacteroidetes	0	0	0
Species	Anterior nares	74	SP0734	Staphylococcus cohnii	Firmicutes	0	0	0
Species	Anterior nares	74	SP0735	Neisseria dumasiana	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0736	Lactobacillus rhamnosus	Firmicutes	0	0	0
Species	Anterior nares	74	SP0737	Fusobacterium gonidiaformans	Fusobacteria	0	0	0
Species	Anterior nares	74	SP0738	Bacteroides zoogleoformans	Bacteroidetes	0	0	0
Species	Anterior nares	74	SP0739	Cloacibacillus porcorum	Synergistetes	0	0	0
Species	Anterior nares	74	SP0740	Leuconostoc garlicum	Firmicutes	0	0	0
Species	Anterior nares	74	SP0741	Dialister succinatiphilus	Firmicutes	0	0	0
Species	Anterior nares	74	SP0742	Gemmiger sp An194	Firmicutes	0	0	0
Species	Anterior nares	74	SP0743	Mycolicibacterium mucogenicum	Actinobacteria	0	0	0
Species	Anterior nares	74	SP0744	Massilia timonae	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0745	Sphingobium yanoikuyae	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0746	Herbaspirillum sp	Proteobacteria	0	0	0
Species	Anterior nares	74	SP0747	Synechococcus sp JA 2 3B a 2 13	Cyanobacteria	0	0	0
Species	Anterior nares	74	SP0748	Roseiflexus sp RS 1	Chloroflexi	0	0	0
Species	Anterior nares	74	SP0749	Streptococcus lutetiensis	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0001	Parabacteroides merdae	Bacteroidetes	0.00000449999910000018	0	0.0588235294117647
Species	Retroauricular crease	17	SP0002	Bacteroides vulgatus	Bacteroidetes	0.000113511765594708	0	0.176470588235294
Species	Retroauricular crease	17	SP0003	Bacteroides cellulosilyticus	Bacteroidetes	0.000000588235176470612	0	0.0588235294117647
Species	Retroauricular crease	17	SP0004	Parabacteroides distasonis	Bacteroidetes	0.000000647058694117671	0	0.0588235294117647
Species	Retroauricular crease	17	SP0005	Bacteroides sp CAG 927	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0006	Bacteroides ovatus	Bacteroidetes	0.000041111765190589	0	0.176470588235294
Species	Retroauricular crease	17	SP0007	Bacteroides caccae	Bacteroidetes	0.00000159999968000006	0	0.0588235294117647
Species	Retroauricular crease	17	SP0008	Alistipes putredinis	Bacteroidetes	0.0000362647049523538	0	0.117647058823529
Species	Retroauricular crease	17	SP0009	Parasutterella excrementihominis	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0010	Faecalibacterium prausnitzii	Firmicutes	0.0000485058726517666	0	0.0588235294117647
Species	Retroauricular crease	17	SP0011	Alistipes shahii	Bacteroidetes	0.000000605882231764729	0	0.0588235294117647
Species	Retroauricular crease	17	SP0012	Ruminococcus bicirculans	Firmicutes	0.0000169588201376478	0	0.0588235294117647
Species	Retroauricular crease	17	SP0013	Roseburia intestinalis	Firmicutes	0.00000148235264470594	0	0.0588235294117647
Species	Retroauricular crease	17	SP0014	Lachnospira pectinoschiza	Firmicutes	0.00000475294022588254	0	0.0588235294117647
Species	Retroauricular crease	17	SP0015	Eubacterium sp CAG 38	Firmicutes	0.000000929411578823565	0	0.0588235294117647
Species	Retroauricular crease	17	SP0016	Proteobacteria bacterium CAG 139	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0017	Odoribacter splanchnicus	Bacteroidetes	0.00000289999942000012	0	0.0588235294117647
Species	Retroauricular crease	17	SP0018	Oscillibacter sp 57 20	Firmicutes	0.00000330588169176484	0	0.0588235294117647
Species	Retroauricular crease	17	SP0019	Turicimonas muris	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0020	Akkermansia muciniphila	Verrucomicrobia	0.00000300588175176482	0	0.0588235294117647
Species	Retroauricular crease	17	SP0021	Roseburia hominis	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0022	Coprococcus eutactus	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0023	Eubacterium rectale	Firmicutes	0.0000342529343258837	0	0.0588235294117647
Species	Retroauricular crease	17	SP0024	Bacteroides fragilis	Bacteroidetes	0.0000133823539194119	0	0.117647058823529
Species	Retroauricular crease	17	SP0025	Ruthenibacterium lactatiformans	Firmicutes	0.000000388235216470604	0	0.0588235294117647
Species	Retroauricular crease	17	SP0026	Alistipes indistinctus	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0027	Eubacterium ventriosum	Firmicutes	0.00000811176308352971	0	0.0588235294117647
Species	Retroauricular crease	17	SP0028	Fusicatenibacter saccharivorans	Firmicutes	0.00000737646911294147	0	0.0588235294117647
Species	Retroauricular crease	17	SP0029	Gemmiger formicilis	Firmicutes	0.00000139999972000006	0	0.0588235294117647
Species	Retroauricular crease	17	SP0030	Eubacterium eligens	Firmicutes	0.00000693529273058853	0	0.0588235294117647
Species	Retroauricular crease	17	SP0031	Butyricimonas synergistica	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0032	Agathobaculum butyriciproducens	Firmicutes	0.000000658823397647082	0	0.0588235294117647
Species	Retroauricular crease	17	SP0033	Butyricimonas virosa	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0034	Anaerostipes hadrus	Firmicutes	0.00000639999872000024	0	0.0588235294117647
Species	Retroauricular crease	17	SP0035	Dorea formicigenerans	Firmicutes	0.0000123411740023534	0	0.0588235294117647
Species	Retroauricular crease	17	SP0036	Streptococcus parasanguinis	Firmicutes	0.00000331764669411778	0	0.117647058823529
Species	Retroauricular crease	17	SP0037	Eubacterium ramulus	Firmicutes	0.00000126470562941182	0	0.0588235294117647
Species	Retroauricular crease	17	SP0038	Oscillibacter sp CAG 241	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0039	Firmicutes bacterium CAG 145	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0040	Veillonella dispar	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0041	Intestinimonas butyriciproducens	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0042	Blautia obeum	Firmicutes	0.00000681176334352971	0	0.0588235294117647
Species	Retroauricular crease	17	SP0043	Bacteroides galacturonicus	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0044	Veillonella atypica	Firmicutes	0.00000484117550235314	0	0.0588235294117647
Species	Retroauricular crease	17	SP0045	Veillonella parvula	Firmicutes	0.00138343543232354	0	0.176470588235294
Species	Retroauricular crease	17	SP0046	Alistipes inops	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0047	Haemophilus parainfluenzae	Proteobacteria	0.000346317680961768	0	0.235294117647059
Species	Retroauricular crease	17	SP0048	Lactobacillus rogosae	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0049	Victivallis vadensis	Lentisphaerae	0	0	0
Species	Retroauricular crease	17	SP0050	Dielma fastidiosa	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0051	Prevotella disiens	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0052	Parabacteroides goldsteinii	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0053	Oxalobacter formigenes	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0054	Collinsella aerofaciens	Actinobacteria	0.0000437823441847076	0	0.0588235294117647
Species	Retroauricular crease	17	SP0055	Lawsonibacter asaccharolyticus	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0056	Flavonifractor plautii	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0057	Streptococcus salivarius	Firmicutes	0.00000357647034823543	0	0.117647058823529
Species	Retroauricular crease	17	SP0058	Dialister invisus	Firmicutes	0.00000294117588235306	0	0.0588235294117647
Species	Retroauricular crease	17	SP0059	Veillonella sp T11011 6	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0060	Veillonella infantium	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0061	Bacteroides stercoris	Bacteroidetes	0.0000178529376058831	0	0.0588235294117647
Species	Retroauricular crease	17	SP0062	Bacteroides uniformis	Bacteroidetes	0.0000899764722447073	0	0.294117647058824
Species	Retroauricular crease	17	SP0063	Barnesiella intestinihominis	Bacteroidetes	0.00000196470548941184	0	0.0588235294117647
Species	Retroauricular crease	17	SP0064	Ruminococcus bromii	Firmicutes	0.0000632705755811788	0	0.0588235294117647
Species	Retroauricular crease	17	SP0065	Bacteroides thetaiotaomicron	Bacteroidetes	0.00000135294090588241	0	0.0588235294117647
Species	Retroauricular crease	17	SP0066	Parabacteroides johnsonii	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0067	Phascolarctobacterium faecium	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0068	Roseburia inulinivorans	Firmicutes	0.0000386352863905898	0	0.0588235294117647
Species	Retroauricular crease	17	SP0069	Bacteroides clarus	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0070	Roseburia faecis	Firmicutes	0.0000176470552941184	0	0.0588235294117647
Species	Retroauricular crease	17	SP0071	Firmicutes bacterium CAG 110	Firmicutes	0.00000119411740823534	0	0.0588235294117647
Species	Retroauricular crease	17	SP0072	Bacteroides xylanisolvens	Bacteroidetes	0.0000172941185047061	0	0.117647058823529
Species	Retroauricular crease	17	SP0073	Firmicutes bacterium CAG 95	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0074	Monoglobus pectinilyticus	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0075	Bacteroides dorei	Bacteroidetes	0.000150382366636473	0	0.117647058823529
Species	Retroauricular crease	17	SP0076	Ruminococcus torques	Firmicutes	0.0000377235218670604	0	0.0588235294117647
Species	Retroauricular crease	17	SP0077	Clostridium sp CAG 58	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0078	Alistipes timonensis	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0079	Firmicutes bacterium CAG 83	Firmicutes	0.000000994117448235335	0	0.0588235294117647
Species	Retroauricular crease	17	SP0080	Alistipes finegoldii	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0081	Dorea longicatena	Firmicutes	0.00000915293934588271	0	0.0588235294117647
Species	Retroauricular crease	17	SP0082	Eubacterium hallii	Firmicutes	0.00000333529345058837	0	0.0588235294117647
Species	Retroauricular crease	17	SP0083	Gordonibacter pamelaeae	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0084	Clostridium spiroforme	Firmicutes	0.000000217647015294126	0	0.0588235294117647
Species	Retroauricular crease	17	SP0085	Collinsella stercoris	Actinobacteria	0.00000126470562941182	0	0.0588235294117647
Species	Retroauricular crease	17	SP0086	Coprococcus comes	Firmicutes	0.00000254705831411775	0	0.0588235294117647
Species	Retroauricular crease	17	SP0087	Oscillibacter sp PC13	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0088	Holdemania filiformis	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0089	Adlercreutzia equolifaciens	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0090	Christensenella minuta	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0091	Asaccharobacter celatus	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0092	[Collinsella] massiliensis	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0093	Clostridium leptum	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0094	Eggerthella lenta	Actinobacteria	0.000000241176422352951	0	0.0588235294117647
Species	Retroauricular crease	17	SP0095	Collinsella intestinalis	Actinobacteria	0.000000205882311764714	0	0.0588235294117647
Species	Retroauricular crease	17	SP0096	Bilophila wadsworthia	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0097	Blautia wexlerae	Firmicutes	0.00000493529313058843	0	0.0588235294117647
Species	Retroauricular crease	17	SP0098	Streptococcus mitis	Firmicutes	0.00381279448695239	0.0000488000048800005	0.588235294117647
Species	Retroauricular crease	17	SP0099	Clostridium citroniae	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0100	Streptococcus infantis	Firmicutes	0.00000884117732352973	0	0.117647058823529
Species	Retroauricular crease	17	SP0101	Enorma massiliensis	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0102	Gemella sanguinis	Firmicutes	0.0000181058842511767	0	0.235294117647059
Species	Retroauricular crease	17	SP0103	Clostridium innocuum	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0104	Enterorhabdus caecimuris	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0105	Olsenella scatoligenes	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0106	Fretibacterium fastidiosum	Synergistetes	0	0	0
Species	Retroauricular crease	17	SP0107	Rothia mucilaginosa	Actinobacteria	0.0000168764721641183	0	0.176470588235294
Species	Retroauricular crease	17	SP0108	Actinomyces sp ICM47	Actinobacteria	0.00000131764679529417	0	0.0588235294117647
Species	Retroauricular crease	17	SP0109	Prevotella melaninogenica	Bacteroidetes	0.0000359294139741181	0	0.176470588235294
Species	Retroauricular crease	17	SP0110	Actinomyces sp oral taxon 181	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0111	Actinomyces graevenitzii	Actinobacteria	0.00000244705833411775	0	0.0588235294117647
Species	Retroauricular crease	17	SP0112	Prevotella salivae	Bacteroidetes	0.00000104117626235298	0	0.0588235294117647
Species	Retroauricular crease	17	SP0113	Prevotella histicola	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0114	Oribacterium sinus	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0115	Actinomyces sp HMSC035G02	Actinobacteria	0.000000311764643529424	0	0.0588235294117647
Species	Retroauricular crease	17	SP0116	Veillonella rogosae	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0117	Campylobacter concisus	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0118	Megasphaera micronuciformis	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0119	Fusobacterium periodonticum	Fusobacteria	0	0	0
Species	Retroauricular crease	17	SP0120	Actinomyces odontolyticus	Actinobacteria	0.00000358235306352947	0	0.176470588235294
Species	Retroauricular crease	17	SP0121	Atopobium parvulum	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0122	Prevotella pallens	Bacteroidetes	0.00000682941039882382	0	0.0588235294117647
Species	Retroauricular crease	17	SP0123	Granulicatella elegans	Firmicutes	0.000118570599630001	0	0.235294117647059
Species	Retroauricular crease	17	SP0124	Stomatobaculum longum	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0125	Leptotrichia wadei	Fusobacteria	0	0	0
Species	Retroauricular crease	17	SP0126	Actinomyces sp S6 Spd3	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0127	Streptococcus thermophilus	Firmicutes	0.00000848235326117681	0	0.117647058823529
Species	Retroauricular crease	17	SP0128	Neisseria flavescens	Proteobacteria	0.0000149117657458828	0	0.176470588235294
Species	Retroauricular crease	17	SP0129	Streptococcus oralis	Firmicutes	0.000997370683717657	0.00000740000074000007	0.529411764705882
Species	Retroauricular crease	17	SP0130	Neisseria subflava	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0131	Lachnoanaerobaculum saburreum	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0132	Streptococcus sanguinis	Firmicutes	0.000769558898304713	0	0.352941176470588
Species	Retroauricular crease	17	SP0133	Streptococcus australis	Firmicutes	0.00000360000038352947	0	0.176470588235294
Species	Retroauricular crease	17	SP0134	Streptococcus gordonii	Firmicutes	0.000187411783447061	0	0.117647058823529
Species	Retroauricular crease	17	SP0135	Leptotrichia sp oral taxon 215	Fusobacteria	0	0	0
Species	Retroauricular crease	17	SP0136	Streptococcus sp F0442	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0137	Porphyromonas somerae	Bacteroidetes	0.00000917647144764713	0	0.176470588235294
Species	Retroauricular crease	17	SP0138	Kingella oralis	Proteobacteria	0.00000274117674470591	0	0.117647058823529
Species	Retroauricular crease	17	SP0139	Prevotella sp oral taxon 299	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0140	Oribacterium asaccharolyticum	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0141	Rothia dentocariosa	Actinobacteria	0.0000128941175429414	0	0.235294117647059
Species	Retroauricular crease	17	SP0142	Solobacterium moorei	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0143	Haemophilus sputorum	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0144	Staphylococcus aureus	Firmicutes	0.000539782406919417	0	0.117647058823529
Species	Retroauricular crease	17	SP0145	Streptococcus sp HPH0090	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0146	Gemella haemolysans	Firmicutes	0.000801958903558242	0	0.294117647058824
Species	Retroauricular crease	17	SP0147	Streptococcus sp A12	Firmicutes	0.0000186705898400002	0	0.176470588235294
Species	Retroauricular crease	17	SP0148	Lactobacillus helveticus	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0149	Leptotrichia sp oral taxon 212	Fusobacteria	0.0000125235306641178	0	0.117647058823529
Species	Retroauricular crease	17	SP0150	Fusobacterium nucleatum	Fusobacteria	0.0000752470663482359	0	0.117647058823529
Species	Retroauricular crease	17	SP0151	Capnocytophaga leadbetteri	Bacteroidetes	0.00000568823586294124	0	0.0588235294117647
Species	Retroauricular crease	17	SP0152	Granulicatella adiacens	Firmicutes	0.00000990000099000012	0	0.0588235294117647
Species	Retroauricular crease	17	SP0153	Prevotella nigrescens	Bacteroidetes	0.00000550588277647066	0	0.117647058823529
Species	Retroauricular crease	17	SP0154	Streptococcus vestibularis	Firmicutes	0.0000105941187064707	0	0.0588235294117647
Species	Retroauricular crease	17	SP0155	Streptococcus sp HMSC034E03	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0156	Actinomyces sp HPA0247	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0157	Capnocytophaga gingivalis	Bacteroidetes	0.000000282352969411768	0	0.0588235294117647
Species	Retroauricular crease	17	SP0158	Actinomyces oris	Actinobacteria	0.000142817658557061	0	0.352941176470588
Species	Retroauricular crease	17	SP0159	Rothia aeria	Actinobacteria	0.0000313294145276475	0	0.235294117647059
Species	Retroauricular crease	17	SP0160	Haemophilus influenzae	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0161	Haemophilus quentini	Proteobacteria	0	0	0
Species	Retroauricular crease	17	SP0162	Streptococcus cristatus	Firmicutes	0.00000206470595823533	0	0.117647058823529
Species	Retroauricular crease	17	SP0163	Streptococcus mutans	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0164	Streptococcus sp HMSC067H01	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0165	Atopobium rimae	Actinobacteria	0	0	0
Species	Retroauricular crease	17	SP0166	Haemophilus haemolyticus	Proteobacteria	0.000879041264818247	0	0.117647058823529
Species	Retroauricular crease	17	SP0167	Capnocytophaga granulosa	Bacteroidetes	0.0000037823533194118	0	0.0588235294117647
Species	Retroauricular crease	17	SP0168	Neisseria sicca	Proteobacteria	0.000243594141770003	0	0.235294117647059
Species	Retroauricular crease	17	SP0169	Leptotrichia hofstadii	Fusobacteria	0.00000187058842235296	0	0.0588235294117647
Species	Retroauricular crease	17	SP0170	Cardiobacterium hominis	Proteobacteria	0.00000120588247352942	0	0.0588235294117647
Species	Retroauricular crease	17	SP0171	Capnocytophaga sputigena	Bacteroidetes	0.000173988252692943	0	0.117647058823529
Species	Retroauricular crease	17	SP0172	Streptococcus sp HMSC071D03	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0173	Streptococcus pseudopneumoniae	Firmicutes	0	0	0
Species	Retroauricular crease	17	SP0174	Corynebacterium durum	Actinobacteria	0.000000735293970588265	0	0.0588235294117647
Species	Retroauricular crease	17	SP0175	Prevotella pleuritidis	Bacteroidetes	0	0	0
Species	Retroauricular crease	17	SP0176	Gemella morbillorum	Firmicutes	0.00000505882403529417	0	0.117647058823529
Species	Retroauricular crease	17	SP0177	Lautropia mirabilis	Proteobacteria	0.0000567470642682359	0	0.235294117647059
