contigIdx	contigIdxMate	AvgCoverage
14996	1737	0.22779
14996	14996	3.17236
14997	14997	1.73025
14998	3099	0.120442
14998	9432	0.0777605
14998	14998	4.10921
14999	11161	0.0415137
14999	14999	6.14017
14999	16696	0.0273934
15000	15000	2.91755
15001	136	0.0645857
15001	2509	0.00638096
15001	3287	0.00646719
15001	6142	0.00646719
15001	8371	0.0452703
15001	9076	0.00646719
15001	15001	13.3746
15002	15002	3.86155
15002	15849	0.498749
15002	17912	0.122602
15003	15003	2.5967
15004	15004	1.948
15005	15005	2.68569
15006	15006	2.17496
15007	12129	0.110783
15007	15007	2.18021
15008	14019	0.0729217
15008	15008	4.2528
15009	15009	3.96538
15010	15010	2.33136
15011	2400	0.0849057
15011	15011	2.66836
15012	7687	0.287908
15012	15012	3.42994
15013	3740	0.12553
15013	5440	0.127226
15013	15013	3.55386
15014	15014	2.61724
15015	6650	0.087822
15015	10405	0.087822
15015	15015	3.22482
15016	15016	2.79893
15017	15017	3.62469
15018	12834	0.0724988
15018	15018	3.16965
15019	15019	3.09618
15020	15020	1.61984
15021	3148	0.0617665
15021	4634	0.123533
15021	15021	5.59008
15022	5023	0.247729
15022	15022	2.69034
15023	6596	0.203252
15023	15023	2.8164
15024	15024	3.09003
15025	15025	2.56841
15026	15026	2.1082
15027	8479	0.0097412
15027	13182	0.0109043
15027	15027	9.34392
15027	15739	0.0108316
15028	5869	0.0789055
15028	14425	0.0311274
15028	15028	6.45546
15029	11510	0.0999334
15029	15029	3.57029
15030	486	0.0767653
15030	2052	0.0437299
15030	15030	8.60958
15030	17993	0.0109874
15030	18223	0.0763258
15031	1518	0.0826446
15031	9201	0.247934
15031	9775	0.0826446
15031	11586	0.238017
15031	15031	4.43416
15032	7849	0.0751127
15032	15032	2.90185
15033	15033	2.8644
15034	15034	3.22092
15035	780	0.371819
15035	15035	3.51521
15036	15036	3.64795
15037	15037	3.52806
15038	15038	3.52569
15039	4348	0.506427
15039	15039	3.57669
15040	3526	0.287356
15040	15040	2.84387
15041	3278	0.809437
15041	15041	2.97368
15042	443	0.00341955
15042	968	0.0034425
15042	1396	0.0034425
15042	1718	0.0034425
15042	2160	0.0034425
15042	2540	0.00686205
15042	3111	0.003213
15042	3779	0.0034425
15042	5034	0.0034425
15042	6173	0.006885
15042	6997	0.00341955
15042	11480	0.016983
15042	14397	0.0411493
15042	14552	0.0034425
15042	15042	29.8889
15042	16634	0.00341955
15043	923	0.0522257
15043	15043	4.23554
15044	64	0.850287
15044	15044	2.22278
15045	15045	1.97361
15046	15046	4.06914
15047	15047	2.45741
15048	3098	0.114068
15048	15048	2.01901
15049	15049	2.24484
15050	5654	0.38324
15050	12126	0.229944
15050	15050	4.4512
15051	15051	1.68189
15052	15052	2.57562
15053	438	0.000222888
15053	481	0.000222888
15053	688	0.000203571
15053	948	0.000222888
15053	1166	0.000222888
15053	1445	0.000222888
15053	1518	0.000222888
15053	1669	0.000222888
15053	1718	0.000222888
15053	1726	0.000202085
15053	1783	0.000222888
15053	1878	0.000208029
15053	1886	0.000222888
15053	2337	0.000222888
15053	2528	0.000445776
15053	2698	0.000222888
15053	2780	0.000222888
15053	3164	0.00021843
15053	3203	0.000222888
15053	3348	0.000222888
15053	3779	0.000222888
15053	3788	0.00217687
15053	4136	0.000216944
15053	4511	0.000222888
15053	4591	0.000222888
15053	4689	0.000222888
15053	5689	0.000222888
15053	5753	0.000219916
15053	6063	0.000219916
15053	6173	0.000222888
15053	6374	0.000222888
15053	6457	0.00043686
15053	6525	0.00266128
15053	6637	0.000208029
15053	6956	0.000222888
15053	7140	0.000222888
15053	7198	0.000222888
15053	7204	0.000222888
15053	7884	0.000222888
15053	8036	0.000213972
15053	8179	0.000222888
15053	8216	0.000222888
15053	8274	0.000222888
15053	8326	0.000222888
15053	8341	0.000221402
15053	8482	0.000222888
15053	8653	0.000219916
15053	8722	0.000222888
15053	9680	0.000222888
15053	10103	0.000216944
15053	10401	0.000221402
15053	10428	0.000216944
15053	11093	0.000222888
15053	11198	0.000442804
15053	11206	0.000219916
15053	11674	0.000441318
15053	12290	0.000222888
15053	12657	0.000221402
15053	12933	0.000222888
15053	12954	0.000222888
15053	13003	0.000191684
15053	13182	0.000219916
15053	13369	0.000442804
15053	14228	0.000222888
15053	14295	0.000221402
15053	14978	0.000222888
15053	15053	13.6105
15053	15153	0.000211001
15053	15188	0.000216944
15053	15284	0.000211001
15053	15897	0.000222888
15053	16266	0.000221402
15053	16867	0.000221402
15053	17179	0.00021843
15053	17302	0.000222888
15053	17388	0.000222888
15053	17663	0.000208029
15053	17729	0.000445776
15053	18280	0.000208029
15053	18313	0.000221402
15054	1656	0.0565164
15054	11062	0.0156242
15054	11279	0.00808146
15054	15054	9.21179
15055	1451	0.0137944
15055	10823	0.0689719
15055	12486	0.0551775
15055	15055	8.15008
15056	15056	6.46775
15057	8001	0.0137262
15057	11812	0.00936595
15057	15057	8.49553
15057	17474	0.00236116
15058	12051	0.0595474
15058	15058	3.60897
15059	15059	3.01483
15060	15060	2.63378
15061	6459	0.178028
15061	6853	0.0251153
15061	11430	0.584487
15061	13653	0.534598
15061	15061	16.4012
15062	15062	4.05928
15063	15063	2.46046
15063	18049	0.123558
15064	15064	3.27996
15065	15065	2.57076
15066	4918	0.837889
15066	15066	1.96418
15067	15067	3.28094
15067	17069	0.09699
15067	17642	0.0956522
15068	5779	0.0996016
15068	15068	2.38048
15069	15069	3.82815
15069	17513	0.274223
15070	4702	0.134288
15070	12406	0.0671441
15070	15070	2.59534
15071	15071	4.3897
15071	16957	0.167055
15072	7174	0.404891
15072	9711	0.0815217
15072	15072	3.49239
15073	15073	3.18382
15074	15074	2.81603
15075	3455	0.0619835
15075	15075	4.525
15076	15076	4.01537
15077	2270	0.260322
15077	15077	4.2764
15078	3569	0.0571646
15078	15078	3.29649
15079	107	0.233281
15079	15079	4.2605
15079	17237	0.233281
15080	1039	0.202034
15080	15080	4.31254
15081	15081	2.08663
15082	7775	0.653742
15082	15082	4.71055
15083	15083	1.796
15084	12102	0.648045
15084	15084	4.72439
15084	17302	0.185599
15085	8827	0.289192
15085	11644	0.146056
15085	15085	5.08374
15086	15086	6.3614
15086	16032	0.300752
15087	10760	0.0628404
15087	15087	4.16087
15088	526	0.128139
15088	15088	2.72468
15089	15089	5.97152
15089	18061	0.0251053
15090	225	0.130685
15090	8277	0.420297
15090	15090	6.02776
15091	15091	2.34877
15092	15092	2.67834
15093	194	0.0673552
15093	6940	0.0673552
15093	10810	0.538392
15093	15093	4.33992
15094	1645	0.025904
15094	15094	3.59805
15095	15095	3.1556
15096	433	0.301213
15096	4418	0.202156
15096	15096	2.61995
15097	15097	3.29787
15098	14109	0.240231
15098	15098	5.30685
15099	15099	4.01059
15100	15100	4.58056
15101	15101	1.78088
15102	3542	0.0270004
15102	15102	6.04654
15102	15493	0.0183701
15103	11742	0.136235
15103	15103	2.24882
15104	15104	2.37074
15105	2528	0.00466955
15105	3858	0.00466955
15105	9292	0.0139775
15105	12146	0.00466955
15105	15105	7.54534
15106	15106	2.79589
15107	15107	3.09577
15108	15108	3.15406
15109	8285	0.0714286
15109	15109	2.58085
15110	10208	0.260743
15110	15110	2.741
15111	11392	0.0564608
15111	15111	3.04737
15112	15112	3.00549
15113	15113	3.41056
15114	15114	2.08648
15115	15115	4.1845
15116	15116	2.69198
15117	14629	0.158172
15117	14704	0.315993
15117	15117	3.92443
15118	15118	2.44134
15119	15119	3.3194
15120	15120	1.80296
15120	15324	0.693342
15121	15121	2.41791
15122	15122	3.49618
15123	15123	2.88109
15124	15124	2.18781
15125	12694	0.11829
15125	13277	0.0961769
15125	15125	6.66485
15126	15126	2.08461
15127	15127	3.28178
15128	3442	0.067723
15128	5299	0.0673608
15128	6109	0.0407424
15128	11430	0.02689
15128	15128	8.29063
15129	15129	2.40044
15130	213	0.073978
15130	15130	4.72051
15131	15131	2.93071
15132	3868	0.0748988
15132	12326	0.0754049
15132	15132	64.752
15132	18247	3.07287
15132	18252	3.45648
15133	6889	0.280636
15133	15133	4.44528
15134	6936	0.106353
15134	13686	0.636688
15134	14879	0.106353
15134	15134	5.44968
15135	610	0.0883913
15135	15135	2.78138
15136	15136	2.98254
15137	12184	0.0640205
15137	15137	3.94281
15138	15138	4.19
15138	17499	0.0477411
15139	15139	2.4727
15140	3211	0.11558
15140	14185	0.0581804
15140	15140	5.01991
15141	15141	5.44417
15142	15142	2.51086
15143	14455	0.696884
15143	15143	2.8187
15144	10186	0.0441742
15144	15144	5.02109
15145	12650	0.364259
15145	15145	3.51557
15145	17071	0.0927771
15146	865	0.0216099
15146	2662	0.0216099
15146	6168	0.0214648
15146	7120	0.0198695
15146	15146	28.2023
15146	15635	0.0217549
15147	15147	4.47594
15148	15148	3.21457
15148	16166	0.101215
15149	15149	1.86236
15150	15150	2.76352
15151	9829	0.0306373
15151	14734	0.0900735
15151	15151	5.97018
15151	15215	0.0594363
15152	15152	1.99249
15153	663	0.0024426
15153	983	0.0751343
15153	1518	0.00241003
15153	1594	0.0024426
15153	2528	0.00731151
15153	3645	0.0024426
15153	3940	0.0024426
15153	4124	0.00242631
15153	4591	0.00234489
15153	5067	0.0024426
15153	5468	0.0024426
15153	6063	0.0024426
15153	7120	0.0024426
15153	7127	0.00229604
15153	7198	0.0703468
15153	7312	0.0024426
15153	7398	0.0024426
15153	8188	0.00242631
15153	8479	0.00234489
15153	9289	0.0024426
15153	9913	0.0024426
15153	9935	0.0024426
15153	11829	0.0024426
15153	12933	0.0024426
15153	13343	0.0024426
15153	13878	0.0024426
15153	14826	0.0024426
15153	14968	0.0024426
15153	15053	0.0024426
15153	15153	52.0059
15153	15194	0.0024426
15153	16415	0.0024426
15153	16634	0.0024426
15153	16906	0.0024426
15153	18348	0.0024426
15154	9744	0.122349
15154	15154	4.95024
15154	16634	0.224307
15155	15155	2.71327
15156	15156	2.02025
15157	1023	0.117188
15157	15157	3.14922
15158	15158	3.18037
15159	4021	0.0512295
15159	11806	0.0512295
15159	14710	0.204918
15159	15159	4.49214
15160	15160	2.64646
15161	15161	1.64534
15162	15162	3.67522
15162	15658	0.360064
15162	17037	0.469126
15163	14513	0.187461
15163	15163	2.9906
15164	15164	4.00346
15165	7542	0.0727684
15165	15165	4.56711
15166	7967	0.144231
15166	15166	6.06731
15167	15167	2.29452
15168	15168	2.36991
15169	15169	3.82635
15170	15170	2.06783
15171	8016	0.478723
15171	15171	2.92144
15172	610	0.0791086
15172	15172	3.07521
15173	5514	0.00727908
15173	9411	0.00727908
15173	12933	0.00727908
15173	15173	6.98287
15173	15490	0.0288737
15173	16599	0.0433833
15174	15174	3.66456
15175	15175	1.75522
15176	15176	2.90574
15177	1330	0.745819
15177	9598	0.125418
15177	15177	5.35535
15178	1505	0.347222
15178	15178	1.6034
15179	4703	0.08
15179	8481	0.158933
15179	15179	5.81867
15180	443	0.493051
15180	10891	0.297816
15180	15180	4.72667
15181	15181	3.82813
15182	12244	0.232087
15182	14690	0.463396
15182	15182	4.52804
15183	15183	4.25861
15183	17393	0.104963
15183	18059	0.142484
15184	1858	0.17009
15184	13823	0.0669282
15184	15184	3.68936
15185	11757	0.425511
15185	15185	2.61441
15186	15186	3.39872
15187	3973	0.292564
15187	15187	2.33757
15188	5492	0.00538777
15188	6604	0.0109955
15188	7300	0.00542442
15188	9972	0.00542442
15188	10092	0.00549773
15188	12612	0.00549773
15188	14187	0.0109588
15188	15053	0.00549773
15188	15188	7.47775
15189	2509	0.0164659
15189	6314	0.0163554
15189	9704	0.0827716
15189	11374	0.0331528
15189	15189	8.23958
15190	9679	0.150771
15190	15190	4.59397
15191	15191	2.02237
15192	15192	3.82402
15193	8818	0.145068
15193	15193	2.95358
15194	1921	0.00396794
15194	5593	0.00396794
15194	7849	0.00396794
15194	12538	0.00380922
15194	13182	0.00396794
15194	15153	0.00330662
15194	15194	9.15136
15195	6591	0.508625
15195	8994	0.289798
15195	15195	3.60917
15196	1378	0.116279
15196	15196	4.89897
15197	9853	0.52356
15197	15197	1.69808
15198	1518	0.0273423
15198	7398	0.461174
15198	12792	0.382428
15198	15198	30.3711
15199	15199	3.09107
15200	15200	3.32747
15201	15201	2.8597
15202	3257	0.446281
15202	13358	0.0652458
15202	15202	4.08003
15203	6242	0.0917431
15203	15203	3.38043
15204	15204	2.8639
15205	15205	2.82546
15206	15206	2.72404
15207	8094	0.143403
15207	15207	4
15208	15208	1.91342
15209	15209	2.50558
15210	10192	0.365244
15210	15210	4.55183
15211	15211	2.73708
15212	15212	2.31467
15213	2911	0.149975
15213	4333	0.114387
15213	15213	3.71073
15214	15214	2.57792
15215	481	0.0277111
15215	15151	0.0554221
15215	15215	5.21079
15216	3259	0.0566465
15216	8905	0.0566465
15216	15216	3.56722
15217	4225	0.103774
15217	15217	5.17925
15218	15218	2.42541
15219	15219	2.74931
15220	15220	4.37099
15221	6899	0.0631579
15221	15221	3.25853
15222	15222	3.09908
15223	15223	3.16243
15224	15224	3.13388
15225	9387	0.0206498
15225	14101	0.185022
15225	15225	6.68213
15226	15226	4.65557
15227	15227	3.00988
15228	15228	2.16847
15229	15229	2.2642
15230	15230	2.71026
15231	9334	0.0440012
15231	15231	4.50457
15232	7163	0.060535
15232	7315	0.0413679
15232	15232	5.66009
15233	88	0.210489
15233	1439	0.313253
15233	3294	0.312544
15233	7019	0.10489
15233	14436	0.316797
15233	15233	3.8781
15233	16143	0.103473
15234	13068	0.299103
15234	15234	3.11565
15235	15235	2.36879
15236	7738	0.138862
15236	15236	2.13404
15237	12009	0.121163
15237	14411	0.241519
15237	15237	3.97577
15238	15238	1.79195
15239	15239	3.28775
15240	15240	3.09458
15241	349	0.061641
15241	15241	4.14369
15242	726	0.0331894
15242	7365	0.033303
15242	15242	7.17743
15243	15243	2.7657
15244	15244	3.87427
15245	15245	2.44836
15246	4919	0.0825083
15246	15246	4.93674
15247	15247	3.38111
15248	15248	2.00336
15249	130	0.334183
15249	1755	0.214559
15249	2330	0.166295
15249	6429	0.0477859
15249	15249	17.845
15250	15250	2.89319
15251	15251	2.22379
15252	3007	0.0173404
15252	6168	0.00578012
15252	12019	0.0169936
15252	15252	6.68922
15252	15739	0.00578012
15253	133	0.0112884
15253	7195	0.0337146
15253	15253	6.36356
15254	15254	2.31438
15255	15255	2.88496
15256	15256	2.97653
15257	15257	2.16685
15258	5149	0.216285
15258	15258	4.50927
15259	15259	1.83375
15259	15649	0.124069
15260	15260	3.05073
15260	16698	0.257954
15261	15261	2.95941
15262	15262	2.76596
15263	15263	4.43977
15264	10739	0.125909
15264	12998	0.167879
15264	15264	5.51763
15265	15265	2.72294
15266	15266	3.57433
15267	15267	2.51543
15268	5194	0.262085
15268	15268	2.95865
15269	7996	0.034862
15269	11865	0.0992045
15269	15269	4.40969
15270	15270	3.77295
15271	15271	2.11143
15272	15272	2.92059
15273	15273	1.82879
15274	1396	0.0134288
15274	3440	0.0134288
15274	9296	0.0123545
15274	13201	0.0399284
15274	13478	0.0389436
15274	15274	5.93545
15275	1987	0.403461
15275	15275	3.22131
15276	15276	2.25477
15277	11583	0.222388
15277	15277	2.65448
15277	17897	0.554478
15278	649	0.024785
15278	15278	4.2288
15279	15279	2.01181
15280	15280	3.72851
15281	375	0.0502285
15281	1576	0.00505656
15281	1752	0.0056184
15281	1967	0.0279796
15281	2038	0.00558094
15281	2340	0.0112368
15281	4155	0.0331111
15281	5883	0.0223987
15281	7127	0.0056184
15281	7312	0.0056184
15281	7980	0.0056184
15281	8188	0.0056184
15281	8334	0.0219867
15281	9792	0.00558094
15281	12337	0.0056184
15281	13114	0.0056184
15281	14015	0.0056184
15281	15153	0.00554349
15281	15281	29.4591
15281	17179	0.0040827
15281	17729	0.0056184
15281	18280	0.0056184
15282	6044	0.118906
15282	15282	3.37495
15283	15283	3.25209
15284	15053	0.139713
15284	15284	1.55981
15285	4311	0.092081
15285	6157	0.221915
15285	15285	4.14518
15286	15286	2.84692
15287	1067	0.100874
15287	15287	3.5111
15288	10341	0.18622
15288	13164	0.0931099
15288	14200	0.270639
15288	15288	2.96462
15289	3819	0.494702
15289	15289	1.97616
15290	15290	2.57907
15291	6093	0.0599281
15291	15291	3.46584
15292	15292	2.18352
15293	2593	0.246425
15293	13968	0.165017
15293	15293	3.59131
15294	15294	3.65659
15295	963	0.180871
15295	15295	5.05487
15296	15296	3.7791
15297	15297	2.39171
15298	7222	0.651607
15298	12222	0.126846
15298	15298	3.51173
15299	15299	3.56104
15300	13182	0.133333
15300	15300	1.58133
15301	506	0.000825946
15301	803	0.000820439
15301	1501	0.000825946
15301	1895	0.000825946
15301	2285	0.000825946
15301	2528	0.000825946
15301	3724	0.00327075
15301	3940	0.000825946
15301	4716	0.000825946
15301	5227	0.00659655
15301	7088	0.000825946
15301	8357	0.000825946
15301	8755	0.000825946
15301	11674	0.000776389
15301	11924	0.000809427
15301	11997	0.000825946
15301	12209	0.000825946
15301	13182	0.000825946
15301	13569	0.000825946
15301	14434	0.000825946
15301	14860	0.000825946
15301	15301	11.4176
15301	15824	0.000825946
15301	16263	0.000825946
15301	17074	0.000825946
15301	17179	0.000677275
15301	17485	0.00075987
15301	17912	0.000825946
15302	9690	0.0403877
15302	15302	6.00619
15303	15303	2.80188
15304	10557	0.0802998
15304	15304	2.79764
15305	12499	0.232919
15305	15305	3.44099
15306	11632	0.0681299
15306	15306	4.16141
15307	7918	0.0209676
15307	10461	0.00700476
15307	11027	0.00700476
15307	15307	7.17437
15308	15308	1.92985
15309	15309	2.1294
15310	1086	0.0856979
15310	15310	3.46575
15311	15311	2.29425
15312	6403	0.0923172
15312	15312	2.38476
15313	15313	2.70427
15314	15314	2.33247
15315	15315	2.28018
15316	1452	0.00845674
15316	7198	0.00249944
15316	10773	0.031008
15316	12265	0.00281891
15316	15316	8.91357
15317	15317	2.90177
15318	15318	1.98362
15319	15319	1.69595
15319	17950	0.140927
15320	15320	1.79304
15321	1431	0.258121
15321	2995	0.526778
15321	15321	3.27305
15322	15322	4.27892
15322	16250	0.366694
15323	15323	1.9
15324	15120	0.520575
15324	15324	4.87407
15325	15325	3.14043
15326	15326	3.12142
15327	15327	3.85147
15328	15328	1.27541
15329	15329	2.93641
15330	15330	3.28287
15331	1168	0.0744048
15331	3957	0.0744048
15331	15331	5.18452
15332	2297	0.173404
15332	15332	3.40832
15333	15333	2.82335
15334	442	0.486472
15334	2802	0.643939
15334	6200	0.0811688
15334	8110	0.0811688
15334	15334	5.30898
15335	15335	1.74685
15336	66	0.253378
15336	15336	4.04476
15337	14239	0.384077
15337	15337	2.22397
15338	15338	2.31476
15339	3440	0.00689719
15339	6188	0.0346248
15339	8417	0.00694348
15339	8971	0.0753136
15339	10698	0.00694348
15339	15339	6.90844
15340	7619	0.166113
15340	15340	3.79347
15341	4968	0.729937
15341	15341	3.41731
15342	6552	0.244864
15342	15342	3.50497
15343	12003	0.0342309
15343	13236	0.0340027
15343	14169	0.0682337
15343	15343	4.18393
15344	1894	0.135701
15344	15344	2.84517
15344	15600	0.273224
15344	15856	0.136612
15345	9042	0.15406
15345	9861	0.207842
15345	15345	4.66829
15346	6443	0.0947503
15346	10011	0.192061
15346	15346	4.10115
15347	836	0.0195211
15347	1123	0.00199195
15347	3383	0.00586962
15347	4055	0.0117791
15347	4105	0.0117924
15347	4558	0.00195211
15347	4904	0.00383783
15347	5689	0.00586962
15347	7120	0.00193883
15347	7198	0.00199195
15347	8134	0.00779517
15347	8663	0.0115002
15347	9288	0.00585634
15347	12468	0.0178346
15347	12834	0.00199195
15347	13651	0.00199195
15347	15347	11.8212
15347	15905	0.00784829
15347	16142	0.0199062
15347	17659	0.00199195
15347	17674	0.00586962
15347	18166	0.0176487
15348	15348	1.73142
15349	15349	1.52577
15350	5939	0.647017
15350	15350	4.28828
15351	15351	2.73464
15352	15352	2.11538
15353	4317	0.121507
15353	15353	3.31187
15353	15465	0.0607533
15354	15354	2.64425
15355	15355	7.16228
15355	16201	0.167879
15356	123	0.0157146
15356	3348	0.0158208
15356	8358	0.0157146
15356	13300	0.0156084
15356	15356	8.53111
15357	456	0.00210458
15357	533	0.021187
15357	610	0.0021187
15357	1272	0.0021187
15357	2109	0.00200571
15357	2228	0.0317382
15357	2662	0.00210458
15357	2737	0.0378824
15357	3083	0.00199158
15357	5034	0.00423741
15357	5593	0.00201983
15357	5883	0.00170909
15357	6429	0.0021187
15357	7120	0.0021187
15357	7570	0.0021187
15357	8466	0.0036583
15357	10423	0.00210458
15357	11418	0.0021187
15357	11655	0.0021187
15357	12933	0.00210458
15357	14609	0.00209045
15357	15357	29.9419
15357	17435	0.0021187
15357	18348	0.0021187
15358	15358	2.51401
15359	15359	2.55928
15360	1829	0.0974026
15360	15281	0.0974026
15360	15360	3.37922
15361	3197	0.362469
15361	15361	3.99022
15362	261	0.0118601
15362	1518	0.00593003
15362	3057	0.0118601
15362	3168	0.00593003
15362	3271	0.0115438
15362	7045	0.00593003
15362	7849	0.00593003
15362	8683	0.00593003
15362	10306	0.0118205
15362	12468	0.00589049
15362	15362	11.5847
15362	17179	0.00490215
15363	2370	0.217009
15363	14473	0.0733138
15363	15363	3.93842
15364	5017	0.116641
15364	15364	3.63038
15365	15365	5.3632
