FeatureSpace	FeatureID	Feature	Label	AbundanceThreshold	RequiredPrevalence	ObservedThresholdPrevalence	ObservedDetectionPrevalence	MaxRelativeAbundance	PrimaryUniverse	AbundanceEstimable	PrevalenceEstimable	ControlPresent	ControlAbsent	CRCPresent	CRCAbsent
Species	SP0313	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius	Lactobacillus salivarius	0.0001	0.1	0.0727272727272727	0.0909090909090909	0.0230084	FALSE	FALSE	FALSE	3	56	7	44
Species	SP0314	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D16	Ruminococcaceae bacterium D16	0.0001	0.1	0.0727272727272727	0.209090909090909	0.0032523	FALSE	TRUE	TRUE	10	49	13	38
Species	SP0315	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum_thomasii	Anaerobiospirillum thomasii	0.0001	0.1	0.0272727272727273	0.0363636363636364	0.0010732	FALSE	FALSE	FALSE	2	57	2	49
Species	SP0316	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	Catenibacterium mitsuokai	0.0001	0.1	0.127272727272727	0.136363636363636	0.05418	TRUE	FALSE	FALSE	7	52	8	43
Species	SP0317	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_pentosaceus	Pediococcus pentosaceus	0.0001	0.1	0	0.00909090909090909	0.0000822	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0318	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	Bacteroides salyersiae	0.0001	0.1	0.190909090909091	0.245454545454545	0.0399367	TRUE	TRUE	TRUE	12	47	15	36
Species	SP0319	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Sharpea|s__Sharpea_azabuensis	Sharpea azabuensis	0.0001	0.1	0	0.0818181818181818	0.0000549	FALSE	FALSE	FALSE	4	55	5	46
Species	SP0320	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	Methanosphaera stadtmanae	0.0001	0.1	0.0818181818181818	0.0909090909090909	0.0120869	FALSE	FALSE	FALSE	9	50	1	50
Species	SP0321	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	Bifidobacterium catenulatum	0.0001	0.1	0.2	0.236363636363636	0.0782067	TRUE	FALSE	FALSE	21	38	5	46
Species	SP0322	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaginalis	Lactobacillus vaginalis	0.0001	0.1	0.0181818181818182	0.0454545454545455	0.0067992	FALSE	FALSE	FALSE	2	57	3	48
Species	SP0323	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense	Corynebacterium argentoratense	0.0001	0.1	0.0181818181818182	0.0272727272727273	0.0029285	FALSE	FALSE	FALSE	2	57	1	50
Species	SP0324	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	Bacteroides coprocola	0.0001	0.1	0.0818181818181818	0.1	0.0307354	FALSE	FALSE	FALSE	5	54	6	45
Species	SP0325	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum	Lactobacillus fermentum	0.0001	0.1	0.0454545454545455	0.0636363636363636	0.0017228	FALSE	FALSE	FALSE	3	56	4	47
Species	SP0326	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme	Clostridium clostridioforme	0.0001	0.1	0.136363636363636	0.190909090909091	0.0042497	TRUE	TRUE	TRUE	11	48	10	41
Species	SP0327	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	Lactobacillus mucosae	0.0001	0.1	0.0727272727272727	0.0818181818181818	0.0269423	FALSE	FALSE	FALSE	7	52	2	49
Species	SP0328	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis	Cloacibacillus evryensis	0.0001	0.1	0.0272727272727273	0.0454545454545455	0.0002742	FALSE	FALSE	FALSE	3	56	2	49
Species	SP0329	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri	Lactobacillus paragasseri	0.0001	0.1	0.0727272727272727	0.145454545454545	0.0037042	FALSE	FALSE	FALSE	8	51	8	43
Species	SP0330	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis	Lautropia mirabilis	0.0001	0.1	0	0.0181818181818182	0.0000553	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0331	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	Porphyromonas gingivalis	0.0001	0.1	0	0.00909090909090909	0.0000453	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0332	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii	Lactobacillus delbrueckii	0.0001	0.1	0.0818181818181818	0.254545454545455	0.0034934	FALSE	TRUE	TRUE	16	43	12	39
Species	SP0333	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense	Clostridium aldenense	0.0001	0.1	0.0909090909090909	0.209090909090909	0.0020833	FALSE	TRUE	TRUE	11	48	12	39
Species	SP0334	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_An201	Anaerofilum sp An201	0.0001	0.1	0	0.0363636363636364	0.0000479	FALSE	FALSE	FALSE	3	56	1	50
Species	SP0335	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	Parabacteroides johnsonii	0.0001	0.1	0.109090909090909	0.127272727272727	0.0146832	TRUE	FALSE	FALSE	8	51	6	45
Species	SP0336	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	Butyricicoccus pullicaecorum	0.0001	0.1	0.0272727272727273	0.0272727272727273	0.0004426	FALSE	FALSE	FALSE	1	58	2	49
Species	SP0337	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_durans	Enterococcus durans	0.0001	0.1	0.109090909090909	0.145454545454545	0.0310968	TRUE	FALSE	FALSE	9	50	7	44
Species	SP0338	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA	Clostridiales bacterium 1 7 47FAA	0.0001	0.1	0.0272727272727273	0.0636363636363636	0.0004402	FALSE	FALSE	FALSE	4	55	3	48
Species	SP0339	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum	Atopobium parvulum	0.0001	0.1	0.0727272727272727	0.163636363636364	0.0005696	FALSE	FALSE	FALSE	8	51	10	41
Species	SP0340	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis	Catabacter hongkongensis	0.0001	0.1	0.0545454545454545	0.136363636363636	0.0016133	FALSE	FALSE	FALSE	8	51	7	44
Species	SP0341	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	Scardovia wiggsiae	0.0001	0.1	0.0181818181818182	0.0545454545454545	0.0001498	FALSE	FALSE	FALSE	4	55	2	49
Species	SP0342	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium	Desulfovibrionaceae bacterium	0.0001	0.1	0.163636363636364	0.209090909090909	0.0041164	TRUE	TRUE	TRUE	12	47	11	40
Species	SP0343	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens	Propionibacterium acidifaciens	0.0001	0.1	0	0.0454545454545455	0.0000889	FALSE	FALSE	FALSE	3	56	2	49
Species	SP0344	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus	Lactobacillus rhamnosus	0.0001	0.1	0.0181818181818182	0.0545454545454545	0.0005262	FALSE	FALSE	FALSE	3	56	3	48
Species	SP0345	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32	Bacteroides faecis CAG 32	0.0001	0.1	0.0909090909090909	0.136363636363636	0.051491	FALSE	FALSE	FALSE	8	51	7	44
Species	SP0346	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii	Acinetobacter johnsonii	0.0001	0.1	0	0.0181818181818182	0.0000364	FALSE	FALSE	FALSE	2	57	0	51
Species	SP0347	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Anaerofustis|s__Anaerofustis_stercorihominis	Anaerofustis stercorihominis	0.0001	0.1	0.0181818181818182	0.0727272727272727	0.0002872	FALSE	FALSE	FALSE	5	54	3	48
Species	SP0348	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	Prevotella sp CAG 279	0.0001	0.1	0.181818181818182	0.2	0.0554757	TRUE	FALSE	FALSE	9	50	13	38
Species	SP0349	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_632	Clostridium sp CAG 632	0.0001	0.1	0	0.00909090909090909	0.0000191	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0350	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	Sellimonas intestinalis	0.0001	0.1	0.245454545454545	0.263636363636364	0.021999	TRUE	TRUE	TRUE	16	43	13	38
Species	SP0351	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_OM08_11	Bacteroides sp OM08 11	0.0001	0.1	0.0272727272727273	0.0272727272727273	0.0022766	FALSE	FALSE	FALSE	1	58	2	49
Species	SP0352	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	Prevotella sp CAG 755	0.0001	0.1	0.00909090909090909	0.0181818181818182	0.0112322	FALSE	FALSE	FALSE	0	59	2	49
Species	SP0353	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus	Dialister succinatiphilus	0.0001	0.1	0.0545454545454545	0.0636363636363636	0.0096017	FALSE	FALSE	FALSE	4	55	3	48
Species	SP0354	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	Bacteroides sp CAG 927	0.0001	0.1	0.0454545454545455	0.0636363636363636	0.0288416	FALSE	FALSE	FALSE	1	58	6	45
Species	SP0355	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa_group	Pseudomonas aeruginosa group	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0009262	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0356	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_pullorum	Helicobacter pullorum	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001774	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0357	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_turicensis	Actinomyces turicensis	0.0001	0.1	0.0272727272727273	0.0454545454545455	0.0012292	FALSE	FALSE	FALSE	3	56	2	49
Species	SP0358	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_jalaludinii	Mitsuokella jalaludinii	0.0001	0.1	0.118181818181818	0.136363636363636	0.0087388	TRUE	FALSE	FALSE	5	54	10	41
Species	SP0359	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	Haemophilus sputorum	0.0001	0.1	0.00909090909090909	0.0272727272727273	0.0001583	FALSE	FALSE	FALSE	2	57	1	50
Species	SP0360	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae	Veillonella rogosae	0.0001	0.1	0.0181818181818182	0.0363636363636364	0.0023072	FALSE	FALSE	FALSE	4	55	0	51
Species	SP0361	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_aerogenes	Klebsiella aerogenes	0.0001	0.1	0.0181818181818182	0.0454545454545455	0.0010768	FALSE	FALSE	FALSE	3	56	2	49
Species	SP0362	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	Tyzzerella nexilis	0.0001	0.1	0.0545454545454545	0.0909090909090909	0.0012737	FALSE	FALSE	FALSE	5	54	5	46
Species	SP0363	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida	Mitsuokella multacida	0.0001	0.1	0.0818181818181818	0.127272727272727	0.0267396	FALSE	FALSE	FALSE	5	54	9	42
Species	SP0364	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	Prevotella timonensis	0.0001	0.1	0	0.0181818181818182	0.000018	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0365	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357	Dialister sp CAG 357	0.0001	0.1	0.0545454545454545	0.0545454545454545	0.0288716	FALSE	FALSE	FALSE	2	57	4	47
Species	SP0366	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182	Roseburia sp CAG 182	0.0001	0.1	0.0727272727272727	0.1	0.0019809	FALSE	FALSE	FALSE	5	54	6	45
Species	SP0367	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_tobetsuensis	Veillonella tobetsuensis	0.0001	0.1	0	0.0272727272727273	0.0000632	FALSE	FALSE	FALSE	2	57	1	50
Species	SP0368	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_T11011_6	Veillonella sp T11011 6	0.0001	0.1	0.0181818181818182	0.109090909090909	0.0010699	FALSE	FALSE	FALSE	5	54	7	44
Species	SP0369	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp	Phascolarctobacterium sp	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0370	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_johnsonii	Actinomyces johnsonii	0.0001	0.1	0	0.0454545454545455	0.0000348	FALSE	FALSE	FALSE	5	54	0	51
Species	SP0371	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_181	Actinomyces sp oral taxon 181	0.0001	0.1	0.0272727272727273	0.181818181818182	0.0001107	FALSE	FALSE	FALSE	8	51	12	39
Species	SP0372	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum	Corynebacterium durum	0.0001	0.1	0	0.0454545454545455	0.0000158	FALSE	FALSE	FALSE	4	55	1	50
Species	SP0373	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum	Lachnoanaerobaculum saburreum	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0374	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_579	Ruminococcus sp CAG 579	0.0001	0.1	0.0454545454545455	0.0727272727272727	0.0448222	FALSE	FALSE	FALSE	3	56	5	46
Species	SP0375	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Bacteroides_pectinophilus	Bacteroides pectinophilus	0.0001	0.1	0.0636363636363636	0.0818181818181818	0.0809171	FALSE	FALSE	FALSE	5	54	4	47
Species	SP0376	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis	Proteus mirabilis	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001851	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0377	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_profusa	Olsenella profusa	0.0001	0.1	0.0363636363636364	0.154545454545455	0.0001889	FALSE	FALSE	FALSE	6	53	11	40
Species	SP0378	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_socranskii	Treponema socranskii	0.0001	0.1	0	0.0181818181818182	0.0000898	FALSE	FALSE	FALSE	0	59	2	49
Species	SP0379	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	Megasphaera elsdenii	0.0001	0.1	0.127272727272727	0.145454545454545	0.0756573	TRUE	FALSE	FALSE	9	50	7	44
Species	SP0380	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum	Clostridium saccharolyticum	0.0001	0.1	0.109090909090909	0.172727272727273	0.0351608	TRUE	FALSE	FALSE	11	48	8	43
Species	SP0381	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus	Oribacterium sinus	0.0001	0.1	0	0.0454545454545455	0.00004	FALSE	FALSE	FALSE	1	58	4	47
Species	SP0382	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_stantonii	Megasphaera stantonii	0.0001	0.1	0	0.0181818181818182	0.0000428	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0383	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_An31A	Alistipes sp An31A	0.0001	0.1	0.0636363636363636	0.0727272727272727	0.0595145	FALSE	FALSE	FALSE	6	53	2	49
Species	SP0384	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii	Lactobacillus johnsonii	0.0001	0.1	0.0181818181818182	0.0181818181818182	0.0014721	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0385	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi	Eubacterium callanderi	0.0001	0.1	0.0727272727272727	0.127272727272727	0.0053422	FALSE	FALSE	FALSE	7	52	7	44
Species	SP0386	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum	Bifidobacterium pullorum	0.0001	0.1	0.0454545454545455	0.0545454545454545	0.0020306	FALSE	FALSE	FALSE	3	56	3	48
Species	SP0387	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	Fusobacterium mortiferum	0.0001	0.1	0.0272727272727273	0.0363636363636364	0.1157846	FALSE	FALSE	FALSE	1	58	3	48
Species	SP0388	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An10	Flavonifractor sp An10	0.0001	0.1	0.0272727272727273	0.0636363636363636	0.001043	FALSE	FALSE	FALSE	2	57	5	46
Species	SP0389	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_gallinarum	Bifidobacterium gallinarum	0.0001	0.1	0.00909090909090909	0.0545454545454545	0.0006586	FALSE	FALSE	FALSE	3	56	3	48
Species	SP0390	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_saeculare	Bifidobacterium saeculare	0.0001	0.1	0.0181818181818182	0.0454545454545455	0.0003038	FALSE	FALSE	FALSE	3	56	2	49
Species	SP0391	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An14	Lachnoclostridium sp An14	0.0001	0.1	0.00909090909090909	0.0181818181818182	0.0004121	FALSE	FALSE	FALSE	2	57	0	51
Species	SP0392	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium	Enterococcus avium	0.0001	0.1	0.00909090909090909	0.0454545454545455	0.0011585	FALSE	FALSE	FALSE	5	54	0	51
Species	SP0393	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_methylpentosum	Clostridium methylpentosum	0.0001	0.1	0.0181818181818182	0.109090909090909	0.0005399	FALSE	FALSE	FALSE	7	52	5	46
Species	SP0394	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri	Lactobacillus reuteri	0.0001	0.1	0.0454545454545455	0.0545454545454545	0.0123169	FALSE	FALSE	FALSE	2	57	4	47
Species	SP0395	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	Klebsiella pneumoniae	0.0001	0.1	0.1	0.127272727272727	0.0068153	TRUE	FALSE	FALSE	6	53	8	43
Species	SP0396	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_462	Bacteroides sp CAG 462	0.0001	0.1	0.0181818181818182	0.0181818181818182	0.0009706	FALSE	FALSE	FALSE	2	57	0	51
Species	SP0397	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	Prevotella sp CAG 5226	0.0001	0.1	0.0454545454545455	0.0545454545454545	0.0387208	FALSE	FALSE	FALSE	3	56	3	48
Species	SP0398	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	Klebsiella variicola	0.0001	0.1	0.0363636363636364	0.0545454545454545	0.0010994	FALSE	FALSE	FALSE	3	56	3	48
Species	SP0399	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae	Klebsiella quasipneumoniae	0.0001	0.1	0.0272727272727273	0.0454545454545455	0.0004275	FALSE	FALSE	FALSE	2	57	3	48
Species	SP0400	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae	Enterococcus hirae	0.0001	0.1	0	0.0181818181818182	0.0000572	FALSE	FALSE	FALSE	2	57	0	51
Species	SP0401	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_saphenum	Eubacterium saphenum	0.0001	0.1	0.00909090909090909	0.0454545454545455	0.0001369	FALSE	FALSE	FALSE	3	56	2	49
Species	SP0402	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_CAG_542	Acidaminococcus sp CAG 542	0.0001	0.1	0.0272727272727273	0.0454545454545455	0.0151126	FALSE	FALSE	FALSE	4	55	1	50
